"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","M3","TOT","IDX2015","M","2008-11",62.54448,
"AUS","M3","TOT","IDX2015","M","2008-12",63.32334,
"AUS","M3","TOT","IDX2015","M","2009-01",63.7576,
"AUS","M3","TOT","IDX2015","M","2009-02",64.67935,
"AUS","M3","TOT","IDX2015","M","2009-03",64.62611,
"AUS","M3","TOT","IDX2015","M","2009-04",64.53086,
"AUS","M3","TOT","IDX2015","M","2009-05",65.22568,
"AUS","M3","TOT","IDX2015","M","2009-06",65.74959,
"AUS","M3","TOT","IDX2015","M","2009-07",66.11941,
"AUS","M3","TOT","IDX2015","M","2009-08",66.29591,
"AUS","M3","TOT","IDX2015","M","2009-09",66.40237,
"AUS","M3","TOT","IDX2015","M","2009-10",66.35474,
"AUS","M3","TOT","IDX2015","M","2009-11",66.28191,
"AUS","M3","TOT","IDX2015","M","2009-12",66.13622,
"AUS","M3","TOT","IDX2015","M","2010-01",66.15863,
"AUS","M3","TOT","IDX2015","M","2010-02",66.65173,
"AUS","M3","TOT","IDX2015","M","2010-03",67.38577,
"AUS","M3","TOT","IDX2015","M","2010-04",67.97971,
"AUS","M3","TOT","IDX2015","M","2010-05",68.32432,
"AUS","M3","TOT","IDX2015","M","2010-06",68.72776,
"AUS","M3","TOT","IDX2015","M","2010-07",69.31892,
"AUS","M3","TOT","IDX2015","M","2010-08",69.91847,
"AUS","M3","TOT","IDX2015","M","2010-09",70.42838,
"AUS","M3","TOT","IDX2015","M","2010-10",71.01392,
"AUS","M3","TOT","IDX2015","M","2010-11",71.95248,
"AUS","M3","TOT","IDX2015","M","2010-12",72.74816,
"AUS","M3","TOT","IDX2015","M","2011-01",73.23004,
"AUS","M3","TOT","IDX2015","M","2011-02",73.87163,
"AUS","M3","TOT","IDX2015","M","2011-03",74.51601,
"AUS","M3","TOT","IDX2015","M","2011-04",74.97829,
"AUS","M3","TOT","IDX2015","M","2011-05",75.34811,
"AUS","M3","TOT","IDX2015","M","2011-06",75.40134,
"AUS","M3","TOT","IDX2015","M","2011-07",75.54142,
"AUS","M3","TOT","IDX2015","M","2011-08",76.37352,
"AUS","M3","TOT","IDX2015","M","2011-09",77.24483,
"AUS","M3","TOT","IDX2015","M","2011-10",77.72392,
"AUS","M3","TOT","IDX2015","M","2011-11",78.06573,
"AUS","M3","TOT","IDX2015","M","2011-12",78.5196,
"AUS","M3","TOT","IDX2015","M","2012-01",79.09954,
"AUS","M3","TOT","IDX2015","M","2012-02",79.58984,
"AUS","M3","TOT","IDX2015","M","2012-03",80.08013,
"AUS","M3","TOT","IDX2015","M","2012-04",80.48637,
"AUS","M3","TOT","IDX2015","M","2012-05",81.13355,
"AUS","M3","TOT","IDX2015","M","2012-06",81.8844,
"AUS","M3","TOT","IDX2015","M","2012-07",82.30466,
"AUS","M3","TOT","IDX2015","M","2012-08",82.79494,
"AUS","M3","TOT","IDX2015","M","2012-09",83.24882,
"AUS","M3","TOT","IDX2015","M","2012-10",83.60183,
"AUS","M3","TOT","IDX2015","M","2012-11",83.92682,
"AUS","M3","TOT","IDX2015","M","2012-12",84.28824,
"AUS","M3","TOT","IDX2015","M","2013-01",84.82056,
"AUS","M3","TOT","IDX2015","M","2013-02",85.19878,
"AUS","M3","TOT","IDX2015","M","2013-03",85.54899,
"AUS","M3","TOT","IDX2015","M","2013-04",86.22419,
"AUS","M3","TOT","IDX2015","M","2013-05",87.04227,
"AUS","M3","TOT","IDX2015","M","2013-06",87.47373,
"AUS","M3","TOT","IDX2015","M","2013-07",87.61382,
"AUS","M3","TOT","IDX2015","M","2013-08",87.77071,
"AUS","M3","TOT","IDX2015","M","2013-09",88.12092,
"AUS","M3","TOT","IDX2015","M","2013-10",88.7597,
"AUS","M3","TOT","IDX2015","M","2013-11",89.36486,
"AUS","M3","TOT","IDX2015","M","2013-12",90.03446,
"AUS","M3","TOT","IDX2015","M","2014-01",90.65923,
"AUS","M3","TOT","IDX2015","M","2014-02",91.17474,
"AUS","M3","TOT","IDX2015","M","2014-03",91.62301,
"AUS","M3","TOT","IDX2015","M","2014-04",92.06007,
"AUS","M3","TOT","IDX2015","M","2014-05",92.70165,
"AUS","M3","TOT","IDX2015","M","2014-06",93.30401,
"AUS","M3","TOT","IDX2015","M","2014-07",93.84753,
"AUS","M3","TOT","IDX2015","M","2014-08",94.53674,
"AUS","M3","TOT","IDX2015","M","2014-09",95.25117,
"AUS","M3","TOT","IDX2015","M","2014-10",95.77228,
"AUS","M3","TOT","IDX2015","M","2014-11",96.07486,
"AUS","M3","TOT","IDX2015","M","2014-12",96.60158,
"AUS","M3","TOT","IDX2015","M","2015-01",97.11988,
"AUS","M3","TOT","IDX2015","M","2015-02",97.8175,
"AUS","M3","TOT","IDX2015","M","2015-03",98.4899,
"AUS","M3","TOT","IDX2015","M","2015-04",98.87653,
"AUS","M3","TOT","IDX2015","M","2015-05",99.25195,
"AUS","M3","TOT","IDX2015","M","2015-06",99.57414,
"AUS","M3","TOT","IDX2015","M","2015-07",100.2241,
"AUS","M3","TOT","IDX2015","M","2015-08",100.7228,
"AUS","M3","TOT","IDX2015","M","2015-09",101.1823,
"AUS","M3","TOT","IDX2015","M","2015-10",101.7202,
"AUS","M3","TOT","IDX2015","M","2015-11",102.2581,
"AUS","M3","TOT","IDX2015","M","2015-12",102.7624,
"AUS","M3","TOT","IDX2015","M","2016-01",103.1715,
"AUS","M3","TOT","IDX2015","M","2016-02",103.6366,
"AUS","M3","TOT","IDX2015","M","2016-03",104.0988,
"AUS","M3","TOT","IDX2015","M","2016-04",104.5807,
"AUS","M3","TOT","IDX2015","M","2016-05",104.9618,
"AUS","M3","TOT","IDX2015","M","2016-06",105.3512,
"AUS","M3","TOT","IDX2015","M","2016-07",106.0656,
"AUS","M3","TOT","IDX2015","M","2016-08",106.78,
"AUS","M3","TOT","IDX2015","M","2016-09",107.1302,
"AUS","M3","TOT","IDX2015","M","2016-10",107.6233,
"AUS","M3","TOT","IDX2015","M","2016-11",108.4498,
"AUS","M3","TOT","IDX2015","M","2016-12",109.4556,
"AUS","M3","TOT","IDX2015","M","2017-01",110.3494,
"AUS","M3","TOT","IDX2015","M","2017-02",110.9741,
"AUS","M3","TOT","IDX2015","M","2017-03",111.3804,
"AUS","M3","TOT","IDX2015","M","2017-04",111.9435,
"AUS","M3","TOT","IDX2015","M","2017-05",112.6355,
"AUS","M3","TOT","IDX2015","M","2017-06",113.3247,
"AUS","M3","TOT","IDX2015","M","2017-07",113.8487,
"AUS","M3","TOT","IDX2015","M","2017-08",114.07,
"AUS","M3","TOT","IDX2015","M","2017-09",114.395,
"AUS","M3","TOT","IDX2015","M","2017-10",114.8432,
"AUS","M3","TOT","IDX2015","M","2017-11",115.2215,
"AUS","M3","TOT","IDX2015","M","2017-12",115.2495,
"AUS","M3","TOT","IDX2015","M","2018-01",115.3475,
"AUS","M3","TOT","IDX2015","M","2018-02",115.5577,
"AUS","M3","TOT","IDX2015","M","2018-03",115.4876,
"AUS","M3","TOT","IDX2015","M","2018-04",115.3756,
"AUS","M3","TOT","IDX2015","M","2018-05",115.4484,
"AUS","M3","TOT","IDX2015","M","2018-06",115.6753,
"AUS","M3","TOT","IDX2015","M","2018-07",115.9807,
"AUS","M3","TOT","IDX2015","M","2018-08",116.5747,
"AUS","M3","TOT","IDX2015","M","2018-09",116.9921,
"AUS","M3","TOT","IDX2015","M","2018-10",117.2107,
"AUS","M3","TOT","IDX2015","M","2018-11",117.474,
"AUS","M3","TOT","IDX2015","M","2018-12",117.813,
"AUS","M3","TOT","IDX2015","M","2019-01",118.407,
"AUS","M3","TOT","IDX2015","M","2019-02",119.0401,
"AUS","M3","TOT","IDX2015","M","2019-03",119.7854,
"AUS","M3","TOT","IDX2015","M","2019-04",120.186,
"AUS","M3","TOT","IDX2015","M","2019-05",120.1552,
"AUS","M3","TOT","IDX2015","M","2019-06",120.2365,
"AUS","M3","TOT","IDX2015","M","2019-07",119.6761,
"AUS","M3","TOT","IDX2015","M","2019-08",119.1018,
"AUS","M3","TOT","IDX2015","M","2019-09",119.3427,
"AUS","M3","TOT","IDX2015","M","2019-10",119.8162,
"AUS","M3","TOT","IDX2015","M","2019-11",120.3934,
"AUS","M3","TOT","IDX2015","M","2019-12",120.8248,
"AUS","M3","TOT","IDX2015","M","2020-01",121.2899,
"AUS","M3","TOT","IDX2015","M","2020-02",121.853,
"AUS","M3","TOT","IDX2015","M","2020-03",123.8394,
"AUS","M3","TOT","IDX2015","M","2020-04",127.3387,
"AUS","M3","TOT","IDX2015","M","2020-05",129.2999,
"AUS","M3","TOT","IDX2015","M","2020-06",130.0115,
"AUS","M3","TOT","IDX2015","M","2020-07",131.3199,
"AUS","M3","TOT","IDX2015","M","2020-08",132.6787,
"AUS","M3","TOT","IDX2015","M","2020-09",133.6172,
"AUS","M3","TOT","IDX2015","M","2020-10",134.3625,
"AUS","M3","TOT","IDX2015","M","2020-11",135.2226,
"AUS","M3","TOT","IDX2015","M","2020-12",136.0267,
"AUS","M3","TOT","IDX2015","M","2021-01",136.7887,
"AUS","M3","TOT","IDX2015","M","2021-02",137.4555,
"AUS","M3","TOT","IDX2015","M","2021-03",137.7301,
"AUS","M3","TOT","IDX2015","M","2021-04",138.0074,
"AUS","M3","TOT","IDX2015","M","2021-05",138.3409,
"AUS","M3","TOT","IDX2015","M","2021-06",139.5372,
"AUS","M3","TOT","IDX2015","M","2021-07",141.5348,
"AUS","M3","TOT","IDX2015","M","2021-08",142.563,
"AUS","M3","TOT","IDX2015","M","2021-09",143.6584,
"AUS","M3","TOT","IDX2015","M","2021-10",145.1041,
"AUS","M3","TOT","IDX2015","M","2021-11",146.1995,
"AUS","M3","TOT","IDX2015","M","2021-12",147.9562,
"CAN","M3","TOT","IDX2015","M","2008-11",66.81258,
"CAN","M3","TOT","IDX2015","M","2008-12",66.87726,
"CAN","M3","TOT","IDX2015","M","2009-01",66.68929,
"CAN","M3","TOT","IDX2015","M","2009-02",66.24384,
"CAN","M3","TOT","IDX2015","M","2009-03",66.31652,
"CAN","M3","TOT","IDX2015","M","2009-04",66.5265,
"CAN","M3","TOT","IDX2015","M","2009-05",66.37608,
"CAN","M3","TOT","IDX2015","M","2009-06",66.48531,
"CAN","M3","TOT","IDX2015","M","2009-07",66.78483,
"CAN","M3","TOT","IDX2015","M","2009-08",66.80964,
"CAN","M3","TOT","IDX2015","M","2009-09",67.08497,
"CAN","M3","TOT","IDX2015","M","2009-10",67.23405,
"CAN","M3","TOT","IDX2015","M","2009-11",67.33879,
"CAN","M3","TOT","IDX2015","M","2009-12",67.57633,
"CAN","M3","TOT","IDX2015","M","2010-01",67.71353,
"CAN","M3","TOT","IDX2015","M","2010-02",68.341,
"CAN","M3","TOT","IDX2015","M","2010-03",68.37037,
"CAN","M3","TOT","IDX2015","M","2010-04",69.22054,
"CAN","M3","TOT","IDX2015","M","2010-05",70.02849,
"CAN","M3","TOT","IDX2015","M","2010-06",70.57273,
"CAN","M3","TOT","IDX2015","M","2010-07",71.09408,
"CAN","M3","TOT","IDX2015","M","2010-08",71.63884,
"CAN","M3","TOT","IDX2015","M","2010-09",71.4976,
"CAN","M3","TOT","IDX2015","M","2010-10",71.97387,
"CAN","M3","TOT","IDX2015","M","2010-11",72.13537,
"CAN","M3","TOT","IDX2015","M","2010-12",72.4734,
"CAN","M3","TOT","IDX2015","M","2011-01",73.03579,
"CAN","M3","TOT","IDX2015","M","2011-02",73.47359,
"CAN","M3","TOT","IDX2015","M","2011-03",74.1172,
"CAN","M3","TOT","IDX2015","M","2011-04",74.65183,
"CAN","M3","TOT","IDX2015","M","2011-05",74.84362,
"CAN","M3","TOT","IDX2015","M","2011-06",75.23924,
"CAN","M3","TOT","IDX2015","M","2011-07",75.43388,
"CAN","M3","TOT","IDX2015","M","2011-08",76.3175,
"CAN","M3","TOT","IDX2015","M","2011-09",77.23937,
"CAN","M3","TOT","IDX2015","M","2011-10",77.17057,
"CAN","M3","TOT","IDX2015","M","2011-11",77.6,
"CAN","M3","TOT","IDX2015","M","2011-12",78.05905,
"CAN","M3","TOT","IDX2015","M","2012-01",78.76433,
"CAN","M3","TOT","IDX2015","M","2012-02",78.92345,
"CAN","M3","TOT","IDX2015","M","2012-03",79.48527,
"CAN","M3","TOT","IDX2015","M","2012-04",79.92705,
"CAN","M3","TOT","IDX2015","M","2012-05",80.36031,
"CAN","M3","TOT","IDX2015","M","2012-06",80.71246,
"CAN","M3","TOT","IDX2015","M","2012-07",81.13894,
"CAN","M3","TOT","IDX2015","M","2012-08",81.26053,
"CAN","M3","TOT","IDX2015","M","2012-09",81.27236,
"CAN","M3","TOT","IDX2015","M","2012-10",81.79619,
"CAN","M3","TOT","IDX2015","M","2012-11",82.05895,
"CAN","M3","TOT","IDX2015","M","2012-12",82.42165,
"CAN","M3","TOT","IDX2015","M","2013-01",82.79349,
"CAN","M3","TOT","IDX2015","M","2013-02",83.55201,
"CAN","M3","TOT","IDX2015","M","2013-03",83.89873,
"CAN","M3","TOT","IDX2015","M","2013-04",84.50842,
"CAN","M3","TOT","IDX2015","M","2013-05",85.05572,
"CAN","M3","TOT","IDX2015","M","2013-06",85.59164,
"CAN","M3","TOT","IDX2015","M","2013-07",85.54191,
"CAN","M3","TOT","IDX2015","M","2013-08",86.45112,
"CAN","M3","TOT","IDX2015","M","2013-09",87.22396,
"CAN","M3","TOT","IDX2015","M","2013-10",88.03165,
"CAN","M3","TOT","IDX2015","M","2013-11",89.04751,
"CAN","M3","TOT","IDX2015","M","2013-12",89.82376,
"CAN","M3","TOT","IDX2015","M","2014-01",91.0067,
"CAN","M3","TOT","IDX2015","M","2014-02",90.68712,
"CAN","M3","TOT","IDX2015","M","2014-03",91.13696,
"CAN","M3","TOT","IDX2015","M","2014-04",91.5864,
"CAN","M3","TOT","IDX2015","M","2014-05",91.94299,
"CAN","M3","TOT","IDX2015","M","2014-06",92.43746,
"CAN","M3","TOT","IDX2015","M","2014-07",93.1981,
"CAN","M3","TOT","IDX2015","M","2014-08",93.89552,
"CAN","M3","TOT","IDX2015","M","2014-09",94.61201,
"CAN","M3","TOT","IDX2015","M","2014-10",95.13512,
"CAN","M3","TOT","IDX2015","M","2014-11",95.43169,
"CAN","M3","TOT","IDX2015","M","2014-12",95.72888,
"CAN","M3","TOT","IDX2015","M","2015-01",96.45494,
"CAN","M3","TOT","IDX2015","M","2015-02",96.96832,
"CAN","M3","TOT","IDX2015","M","2015-03",97.59869,
"CAN","M3","TOT","IDX2015","M","2015-04",97.80878,
"CAN","M3","TOT","IDX2015","M","2015-05",98.12407,
"CAN","M3","TOT","IDX2015","M","2015-06",98.62913,
"CAN","M3","TOT","IDX2015","M","2015-07",100.6713,
"CAN","M3","TOT","IDX2015","M","2015-08",101.7996,
"CAN","M3","TOT","IDX2015","M","2015-09",102.5078,
"CAN","M3","TOT","IDX2015","M","2015-10",102.332,
"CAN","M3","TOT","IDX2015","M","2015-11",103.1068,
"CAN","M3","TOT","IDX2015","M","2015-12",103.9985,
"CAN","M3","TOT","IDX2015","M","2016-01",104.9908,
"CAN","M3","TOT","IDX2015","M","2016-02",105.579,
"CAN","M3","TOT","IDX2015","M","2016-03",105.0585,
"CAN","M3","TOT","IDX2015","M","2016-04",105.861,
"CAN","M3","TOT","IDX2015","M","2016-05",107.4119,
"CAN","M3","TOT","IDX2015","M","2016-06",108.2476,
"CAN","M3","TOT","IDX2015","M","2016-07",109.6005,
"CAN","M3","TOT","IDX2015","M","2016-08",110.0335,
"CAN","M3","TOT","IDX2015","M","2016-09",110.7548,
"CAN","M3","TOT","IDX2015","M","2016-10",111.5642,
"CAN","M3","TOT","IDX2015","M","2016-11",111.9082,
"CAN","M3","TOT","IDX2015","M","2016-12",112.5724,
"CAN","M3","TOT","IDX2015","M","2017-01",113.0862,
"CAN","M3","TOT","IDX2015","M","2017-02",112.9328,
"CAN","M3","TOT","IDX2015","M","2017-03",113.7093,
"CAN","M3","TOT","IDX2015","M","2017-04",114.8564,
"CAN","M3","TOT","IDX2015","M","2017-05",115.8048,
"CAN","M3","TOT","IDX2015","M","2017-06",115.4725,
"CAN","M3","TOT","IDX2015","M","2017-07",115.1887,
"CAN","M3","TOT","IDX2015","M","2017-08",115.4986,
"CAN","M3","TOT","IDX2015","M","2017-09",115.9213,
"CAN","M3","TOT","IDX2015","M","2017-10",116.7449,
"CAN","M3","TOT","IDX2015","M","2017-11",117.4249,
"CAN","M3","TOT","IDX2015","M","2017-12",118.1107,
"CAN","M3","TOT","IDX2015","M","2018-01",117.8155,
"CAN","M3","TOT","IDX2015","M","2018-02",118.7296,
"CAN","M3","TOT","IDX2015","M","2018-03",119.1829,
"CAN","M3","TOT","IDX2015","M","2018-04",119.3206,
"CAN","M3","TOT","IDX2015","M","2018-05",119.8198,
"CAN","M3","TOT","IDX2015","M","2018-06",120.6109,
"CAN","M3","TOT","IDX2015","M","2018-07",121.0728,
"CAN","M3","TOT","IDX2015","M","2018-08",121.7372,
"CAN","M3","TOT","IDX2015","M","2018-09",122.4611,
"CAN","M3","TOT","IDX2015","M","2018-10",123.1178,
"CAN","M3","TOT","IDX2015","M","2018-11",123.9472,
"CAN","M3","TOT","IDX2015","M","2018-12",125.6016,
"CAN","M3","TOT","IDX2015","M","2019-01",125.3302,
"CAN","M3","TOT","IDX2015","M","2019-02",126.099,
"CAN","M3","TOT","IDX2015","M","2019-03",127.8952,
"CAN","M3","TOT","IDX2015","M","2019-04",128.8912,
"CAN","M3","TOT","IDX2015","M","2019-05",129.1729,
"CAN","M3","TOT","IDX2015","M","2019-06",129.65,
"CAN","M3","TOT","IDX2015","M","2019-07",130.7486,
"CAN","M3","TOT","IDX2015","M","2019-08",131.7618,
"CAN","M3","TOT","IDX2015","M","2019-09",132.68,
"CAN","M3","TOT","IDX2015","M","2019-10",133.6194,
"CAN","M3","TOT","IDX2015","M","2019-11",134.3898,
"CAN","M3","TOT","IDX2015","M","2019-12",135.4514,
"CAN","M3","TOT","IDX2015","M","2020-01",135.9837,
"CAN","M3","TOT","IDX2015","M","2020-02",136.9669,
"CAN","M3","TOT","IDX2015","M","2020-03",140.8966,
"CAN","M3","TOT","IDX2015","M","2020-04",145.7226,
"CAN","M3","TOT","IDX2015","M","2020-05",148.3623,
"CAN","M3","TOT","IDX2015","M","2020-06",150.7798,
"CAN","M3","TOT","IDX2015","M","2020-07",151.6527,
"CAN","M3","TOT","IDX2015","M","2020-08",152.0209,
"CAN","M3","TOT","IDX2015","M","2020-09",153.3471,
"CAN","M3","TOT","IDX2015","M","2020-10",149.9773,
"CAN","M3","TOT","IDX2015","M","2020-11",150.6101,
"CAN","M3","TOT","IDX2015","M","2020-12",151.179,
"CAN","M3","TOT","IDX2015","M","2021-01",152.2179,
"CAN","M3","TOT","IDX2015","M","2021-02",153.3678,
"CAN","M3","TOT","IDX2015","M","2021-03",153.6772,
"CAN","M3","TOT","IDX2015","M","2021-04",152.732,
"CAN","M3","TOT","IDX2015","M","2021-05",154.756,
"CAN","M3","TOT","IDX2015","M","2021-06",155.5406,
"CAN","M3","TOT","IDX2015","M","2021-07",158.9334,
"CAN","M3","TOT","IDX2015","M","2021-08",160.1783,
"CAN","M3","TOT","IDX2015","M","2021-09",160.9095,
"CAN","M3","TOT","IDX2015","M","2021-10",161.0288,
"CAN","M3","TOT","IDX2015","M","2021-11",162.8716,
"CAN","M3","TOT","IDX2015","M","2021-12",163.1942,
"CZE","M3","TOT","IDX2015","M","2008-11",74.20063,
"CZE","M3","TOT","IDX2015","M","2008-12",76.01404,
"CZE","M3","TOT","IDX2015","M","2009-01",77.45556,
"CZE","M3","TOT","IDX2015","M","2009-02",77.84271,
"CZE","M3","TOT","IDX2015","M","2009-03",77.60903,
"CZE","M3","TOT","IDX2015","M","2009-04",77.53395,
"CZE","M3","TOT","IDX2015","M","2009-05",78.22072,
"CZE","M3","TOT","IDX2015","M","2009-06",77.75484,
"CZE","M3","TOT","IDX2015","M","2009-07",76.72939,
"CZE","M3","TOT","IDX2015","M","2009-08",76.41887,
"CZE","M3","TOT","IDX2015","M","2009-09",75.79257,
"CZE","M3","TOT","IDX2015","M","2009-10",75.66386,
"CZE","M3","TOT","IDX2015","M","2009-11",76.28717,
"CZE","M3","TOT","IDX2015","M","2009-12",77.10876,
"CZE","M3","TOT","IDX2015","M","2010-01",77.19212,
"CZE","M3","TOT","IDX2015","M","2010-02",76.53442,
"CZE","M3","TOT","IDX2015","M","2010-03",76.56847,
"CZE","M3","TOT","IDX2015","M","2010-04",77.35645,
"CZE","M3","TOT","IDX2015","M","2010-05",78.68528,
"CZE","M3","TOT","IDX2015","M","2010-06",79.29202,
"CZE","M3","TOT","IDX2015","M","2010-07",79.03061,
"CZE","M3","TOT","IDX2015","M","2010-08",78.68764,
"CZE","M3","TOT","IDX2015","M","2010-09",78.45686,
"CZE","M3","TOT","IDX2015","M","2010-10",78.42764,
"CZE","M3","TOT","IDX2015","M","2010-11",78.4434,
"CZE","M3","TOT","IDX2015","M","2010-12",78.93681,
"CZE","M3","TOT","IDX2015","M","2011-01",79.09666,
"CZE","M3","TOT","IDX2015","M","2011-02",78.79711,
"CZE","M3","TOT","IDX2015","M","2011-03",78.64122,
"CZE","M3","TOT","IDX2015","M","2011-04",78.88832,
"CZE","M3","TOT","IDX2015","M","2011-05",79.5575,
"CZE","M3","TOT","IDX2015","M","2011-06",79.34805,
"CZE","M3","TOT","IDX2015","M","2011-07",79.31386,
"CZE","M3","TOT","IDX2015","M","2011-08",79.57524,
"CZE","M3","TOT","IDX2015","M","2011-09",79.90623,
"CZE","M3","TOT","IDX2015","M","2011-10",80.45395,
"CZE","M3","TOT","IDX2015","M","2011-11",80.84435,
"CZE","M3","TOT","IDX2015","M","2011-12",81.92083,
"CZE","M3","TOT","IDX2015","M","2012-01",82.56328,
"CZE","M3","TOT","IDX2015","M","2012-02",82.83096,
"CZE","M3","TOT","IDX2015","M","2012-03",83.13419,
"CZE","M3","TOT","IDX2015","M","2012-04",83.37272,
"CZE","M3","TOT","IDX2015","M","2012-05",84.00616,
"CZE","M3","TOT","IDX2015","M","2012-06",84.24619,
"CZE","M3","TOT","IDX2015","M","2012-07",84.402,
"CZE","M3","TOT","IDX2015","M","2012-08",84.52585,
"CZE","M3","TOT","IDX2015","M","2012-09",84.28344,
"CZE","M3","TOT","IDX2015","M","2012-10",84.62454,
"CZE","M3","TOT","IDX2015","M","2012-11",85.26009,
"CZE","M3","TOT","IDX2015","M","2012-12",85.96889,
"CZE","M3","TOT","IDX2015","M","2013-01",86.49627,
"CZE","M3","TOT","IDX2015","M","2013-02",86.72216,
"CZE","M3","TOT","IDX2015","M","2013-03",87.02673,
"CZE","M3","TOT","IDX2015","M","2013-04",87.29488,
"CZE","M3","TOT","IDX2015","M","2013-05",87.51375,
"CZE","M3","TOT","IDX2015","M","2013-06",87.48614,
"CZE","M3","TOT","IDX2015","M","2013-07",88.12766,
"CZE","M3","TOT","IDX2015","M","2013-08",88.57378,
"CZE","M3","TOT","IDX2015","M","2013-09",88.36441,
"CZE","M3","TOT","IDX2015","M","2013-10",88.59642,
"CZE","M3","TOT","IDX2015","M","2013-11",89.44503,
"CZE","M3","TOT","IDX2015","M","2013-12",90.47643,
"CZE","M3","TOT","IDX2015","M","2014-01",90.74261,
"CZE","M3","TOT","IDX2015","M","2014-02",91.01698,
"CZE","M3","TOT","IDX2015","M","2014-03",91.57401,
"CZE","M3","TOT","IDX2015","M","2014-04",92.03448,
"CZE","M3","TOT","IDX2015","M","2014-05",92.61409,
"CZE","M3","TOT","IDX2015","M","2014-06",92.52895,
"CZE","M3","TOT","IDX2015","M","2014-07",92.55727,
"CZE","M3","TOT","IDX2015","M","2014-08",92.95208,
"CZE","M3","TOT","IDX2015","M","2014-09",93.00534,
"CZE","M3","TOT","IDX2015","M","2014-10",93.48757,
"CZE","M3","TOT","IDX2015","M","2014-11",94.46511,
"CZE","M3","TOT","IDX2015","M","2014-12",95.91948,
"CZE","M3","TOT","IDX2015","M","2015-01",96.71068,
"CZE","M3","TOT","IDX2015","M","2015-02",97.1338,
"CZE","M3","TOT","IDX2015","M","2015-03",97.72352,
"CZE","M3","TOT","IDX2015","M","2015-04",98.28342,
"CZE","M3","TOT","IDX2015","M","2015-05",99.1304,
"CZE","M3","TOT","IDX2015","M","2015-06",99.26694,
"CZE","M3","TOT","IDX2015","M","2015-07",99.69419,
"CZE","M3","TOT","IDX2015","M","2015-08",100.4667,
"CZE","M3","TOT","IDX2015","M","2015-09",101.1667,
"CZE","M3","TOT","IDX2015","M","2015-10",102.2316,
"CZE","M3","TOT","IDX2015","M","2015-11",103.5442,
"CZE","M3","TOT","IDX2015","M","2015-12",104.6478,
"CZE","M3","TOT","IDX2015","M","2016-01",105.2835,
"CZE","M3","TOT","IDX2015","M","2016-02",105.9415,
"CZE","M3","TOT","IDX2015","M","2016-03",106.4184,
"CZE","M3","TOT","IDX2015","M","2016-04",106.9884,
"CZE","M3","TOT","IDX2015","M","2016-05",108.0234,
"CZE","M3","TOT","IDX2015","M","2016-06",108.4391,
"CZE","M3","TOT","IDX2015","M","2016-07",108.7743,
"CZE","M3","TOT","IDX2015","M","2016-08",109.5771,
"CZE","M3","TOT","IDX2015","M","2016-09",110.0626,
"CZE","M3","TOT","IDX2015","M","2016-10",110.6374,
"CZE","M3","TOT","IDX2015","M","2016-11",111.9626,
"CZE","M3","TOT","IDX2015","M","2016-12",112.3868,
"CZE","M3","TOT","IDX2015","M","2017-01",113.0028,
"CZE","M3","TOT","IDX2015","M","2017-02",114.9421,
"CZE","M3","TOT","IDX2015","M","2017-03",116.796,
"CZE","M3","TOT","IDX2015","M","2017-04",118.8035,
"CZE","M3","TOT","IDX2015","M","2017-05",119.9283,
"CZE","M3","TOT","IDX2015","M","2017-06",119.6068,
"CZE","M3","TOT","IDX2015","M","2017-07",119.6142,
"CZE","M3","TOT","IDX2015","M","2017-08",120.5217,
"CZE","M3","TOT","IDX2015","M","2017-09",121.0099,
"CZE","M3","TOT","IDX2015","M","2017-10",120.8254,
"CZE","M3","TOT","IDX2015","M","2017-11",121.0119,
"CZE","M3","TOT","IDX2015","M","2017-12",121.4602,
"CZE","M3","TOT","IDX2015","M","2018-01",121.7839,
"CZE","M3","TOT","IDX2015","M","2018-02",122.7301,
"CZE","M3","TOT","IDX2015","M","2018-03",123.4866,
"CZE","M3","TOT","IDX2015","M","2018-04",124.028,
"CZE","M3","TOT","IDX2015","M","2018-05",125.2589,
"CZE","M3","TOT","IDX2015","M","2018-06",125.7526,
"CZE","M3","TOT","IDX2015","M","2018-07",125.615,
"CZE","M3","TOT","IDX2015","M","2018-08",126.2549,
"CZE","M3","TOT","IDX2015","M","2018-09",126.3901,
"CZE","M3","TOT","IDX2015","M","2018-10",126.6618,
"CZE","M3","TOT","IDX2015","M","2018-11",128.11,
"CZE","M3","TOT","IDX2015","M","2018-12",128.645,
"CZE","M3","TOT","IDX2015","M","2019-01",128.8671,
"CZE","M3","TOT","IDX2015","M","2019-02",130.1007,
"CZE","M3","TOT","IDX2015","M","2019-03",130.869,
"CZE","M3","TOT","IDX2015","M","2019-04",131.6797,
"CZE","M3","TOT","IDX2015","M","2019-05",133.3386,
"CZE","M3","TOT","IDX2015","M","2019-06",134.1232,
"CZE","M3","TOT","IDX2015","M","2019-07",134.3413,
"CZE","M3","TOT","IDX2015","M","2019-08",135.4179,
"CZE","M3","TOT","IDX2015","M","2019-09",136.1377,
"CZE","M3","TOT","IDX2015","M","2019-10",136.7444,
"CZE","M3","TOT","IDX2015","M","2019-11",137.9789,
"CZE","M3","TOT","IDX2015","M","2019-12",137.9657,
