"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","M1","TOT","IDX2015","M","2018-02",126.1711,
"AUS","M1","TOT","IDX2015","M","2018-03",126.7634,
"AUS","M1","TOT","IDX2015","M","2018-04",127.0925,
"AUS","M1","TOT","IDX2015","M","2018-05",127.5678,
"AUS","M1","TOT","IDX2015","M","2018-06",127.6482,
"AUS","M1","TOT","IDX2015","M","2018-07",126.8146,
"AUS","M1","TOT","IDX2015","M","2018-08",126.7707,
"AUS","M1","TOT","IDX2015","M","2018-09",127.0193,
"AUS","M1","TOT","IDX2015","M","2018-10",126.9316,
"AUS","M1","TOT","IDX2015","M","2018-11",127.151,
"AUS","M1","TOT","IDX2015","M","2018-12",127.8603,
"AUS","M1","TOT","IDX2015","M","2019-01",128.533,
"AUS","M1","TOT","IDX2015","M","2019-02",128.8548,
"AUS","M1","TOT","IDX2015","M","2019-03",129.3886,
"AUS","M1","TOT","IDX2015","M","2019-04",130.427,
"AUS","M1","TOT","IDX2015","M","2019-05",131.3849,
"AUS","M1","TOT","IDX2015","M","2019-06",132.2771,
"AUS","M1","TOT","IDX2015","M","2019-07",140.8108,
"AUS","M1","TOT","IDX2015","M","2019-08",149.2569,
"AUS","M1","TOT","IDX2015","M","2019-09",150.6024,
"AUS","M1","TOT","IDX2015","M","2019-10",152.723,
"AUS","M1","TOT","IDX2015","M","2019-11",154.8583,
"AUS","M1","TOT","IDX2015","M","2019-12",156.3647,
"AUS","M1","TOT","IDX2015","M","2020-01",158.1782,
"AUS","M1","TOT","IDX2015","M","2020-02",160.1672,
"AUS","M1","TOT","IDX2015","M","2020-03",167.4871,
"AUS","M1","TOT","IDX2015","M","2020-04",177.0958,
"AUS","M1","TOT","IDX2015","M","2020-05",181.1031,
"AUS","M1","TOT","IDX2015","M","2020-06",183.2018,
"AUS","M1","TOT","IDX2015","M","2020-07",185.6808,
"AUS","M1","TOT","IDX2015","M","2020-08",188.0208,
"AUS","M1","TOT","IDX2015","M","2020-09",190.4266,
"AUS","M1","TOT","IDX2015","M","2020-10",193.3078,
"AUS","M1","TOT","IDX2015","M","2020-11",196.5619,
"AUS","M1","TOT","IDX2015","M","2020-12",199.56,
"AUS","M1","TOT","IDX2015","M","2021-01",202.8653,
"AUS","M1","TOT","IDX2015","M","2021-02",206.2218,
"AUS","M1","TOT","IDX2015","M","2021-03",208.5618,
"AUS","M1","TOT","IDX2015","M","2021-04",210.6532,
"AUS","M1","TOT","IDX2015","M","2021-05",212.8177,
"AUS","M1","TOT","IDX2015","M","2021-06",215.5453,
"AUS","M1","TOT","IDX2015","M","2021-07",218.836,
"AUS","M1","TOT","IDX2015","M","2021-08",221.5124,
"AUS","M1","TOT","IDX2015","M","2021-09",224.3789,
"AUS","M1","TOT","IDX2015","M","2021-10",227.9986,
"AUS","M1","TOT","IDX2015","M","2021-11",231.7865,
"AUS","M1","TOT","IDX2015","M","2021-12",235.8816,
"AUS","M1","TOT","IDX2015","M","2022-01",239.4355,
"AUS","M1","TOT","IDX2015","M","2022-02",241.9802,
"AUS","M1","TOT","IDX2015","M","2022-03",244.2545,
"CAN","M1","TOT","IDX2015","M","2008-11",56.77979,
"CAN","M1","TOT","IDX2015","M","2008-12",57.39726,
"CAN","M1","TOT","IDX2015","M","2009-01",57.67868,
"CAN","M1","TOT","IDX2015","M","2009-02",57.78524,
"CAN","M1","TOT","IDX2015","M","2009-03",58.33285,
"CAN","M1","TOT","IDX2015","M","2009-04",59.11719,
"CAN","M1","TOT","IDX2015","M","2009-05",59.70138,
"CAN","M1","TOT","IDX2015","M","2009-06",60.01126,
"CAN","M1","TOT","IDX2015","M","2009-07",61.02114,
"CAN","M1","TOT","IDX2015","M","2009-08",62.00157,
"CAN","M1","TOT","IDX2015","M","2009-09",62.46537,
"CAN","M1","TOT","IDX2015","M","2009-10",63.16817,
"CAN","M1","TOT","IDX2015","M","2009-11",64.06757,
"CAN","M1","TOT","IDX2015","M","2009-12",64.38444,
"CAN","M1","TOT","IDX2015","M","2010-01",64.72568,
"CAN","M1","TOT","IDX2015","M","2010-02",65.63575,
"CAN","M1","TOT","IDX2015","M","2010-03",65.9192,
"CAN","M1","TOT","IDX2015","M","2010-04",66.42885,
"CAN","M1","TOT","IDX2015","M","2010-05",67.43518,
"CAN","M1","TOT","IDX2015","M","2010-06",67.61717,
"CAN","M1","TOT","IDX2015","M","2010-07",68.03842,
"CAN","M1","TOT","IDX2015","M","2010-08",68.13951,
"CAN","M1","TOT","IDX2015","M","2010-09",68.65437,
"CAN","M1","TOT","IDX2015","M","2010-10",69.04577,
"CAN","M1","TOT","IDX2015","M","2010-11",69.37012,
"CAN","M1","TOT","IDX2015","M","2010-12",69.88447,
"CAN","M1","TOT","IDX2015","M","2011-01",70.24413,
"CAN","M1","TOT","IDX2015","M","2011-02",70.6674,
"CAN","M1","TOT","IDX2015","M","2011-03",70.98198,
"CAN","M1","TOT","IDX2015","M","2011-04",71.11139,
"CAN","M1","TOT","IDX2015","M","2011-05",71.47537,
"CAN","M1","TOT","IDX2015","M","2011-06",72.12624,
"CAN","M1","TOT","IDX2015","M","2011-07",72.5918,
"CAN","M1","TOT","IDX2015","M","2011-08",72.97356,
"CAN","M1","TOT","IDX2015","M","2011-09",74.67483,
"CAN","M1","TOT","IDX2015","M","2011-10",75.38259,
"CAN","M1","TOT","IDX2015","M","2011-11",75.45574,
"CAN","M1","TOT","IDX2015","M","2011-12",75.71049,
"CAN","M1","TOT","IDX2015","M","2012-01",77.09515,
"CAN","M1","TOT","IDX2015","M","2012-02",77.34154,
"CAN","M1","TOT","IDX2015","M","2012-03",77.62029,
"CAN","M1","TOT","IDX2015","M","2012-04",78.58662,
"CAN","M1","TOT","IDX2015","M","2012-05",79.49732,
"CAN","M1","TOT","IDX2015","M","2012-06",80.26376,
"CAN","M1","TOT","IDX2015","M","2012-07",80.79105,
"CAN","M1","TOT","IDX2015","M","2012-08",80.97482,
"CAN","M1","TOT","IDX2015","M","2012-09",80.79283,
"CAN","M1","TOT","IDX2015","M","2012-10",80.81886,
"CAN","M1","TOT","IDX2015","M","2012-11",81.64321,
"CAN","M1","TOT","IDX2015","M","2012-12",82.01405,
"CAN","M1","TOT","IDX2015","M","2013-01",82.46705,
"CAN","M1","TOT","IDX2015","M","2013-02",84.16742,
"CAN","M1","TOT","IDX2015","M","2013-03",85.04942,
"CAN","M1","TOT","IDX2015","M","2013-04",85.40807,
"CAN","M1","TOT","IDX2015","M","2013-05",85.41747,
"CAN","M1","TOT","IDX2015","M","2013-06",85.8918,
"CAN","M1","TOT","IDX2015","M","2013-07",86.27851,
"CAN","M1","TOT","IDX2015","M","2013-08",86.98195,
"CAN","M1","TOT","IDX2015","M","2013-09",87.29119,
"CAN","M1","TOT","IDX2015","M","2013-10",87.8637,
"CAN","M1","TOT","IDX2015","M","2013-11",88.85098,
"CAN","M1","TOT","IDX2015","M","2013-12",89.57169,
"CAN","M1","TOT","IDX2015","M","2014-01",90.62591,
"CAN","M1","TOT","IDX2015","M","2014-02",90.68077,
"CAN","M1","TOT","IDX2015","M","2014-03",91.17175,
"CAN","M1","TOT","IDX2015","M","2014-04",91.08475,
"CAN","M1","TOT","IDX2015","M","2014-05",91.82324,
"CAN","M1","TOT","IDX2015","M","2014-06",92.18697,
"CAN","M1","TOT","IDX2015","M","2014-07",92.50154,
"CAN","M1","TOT","IDX2015","M","2014-08",93.36741,
"CAN","M1","TOT","IDX2015","M","2014-09",94.03796,
"CAN","M1","TOT","IDX2015","M","2014-10",94.9559,
"CAN","M1","TOT","IDX2015","M","2014-11",95.15173,
"CAN","M1","TOT","IDX2015","M","2014-12",95.71281,
"CAN","M1","TOT","IDX2015","M","2015-01",95.89277,
"CAN","M1","TOT","IDX2015","M","2015-02",96.8149,
"CAN","M1","TOT","IDX2015","M","2015-03",97.38322,
"CAN","M1","TOT","IDX2015","M","2015-04",97.94633,
"CAN","M1","TOT","IDX2015","M","2015-05",98.30535,
"CAN","M1","TOT","IDX2015","M","2015-06",99.24196,
"CAN","M1","TOT","IDX2015","M","2015-07",100.665,
"CAN","M1","TOT","IDX2015","M","2015-08",101.6887,
"CAN","M1","TOT","IDX2015","M","2015-09",102.4181,
"CAN","M1","TOT","IDX2015","M","2015-10",102.7615,
"CAN","M1","TOT","IDX2015","M","2015-11",103.2641,
"CAN","M1","TOT","IDX2015","M","2015-12",103.6182,
"CAN","M1","TOT","IDX2015","M","2016-01",104.5443,
"CAN","M1","TOT","IDX2015","M","2016-02",105.3804,
"CAN","M1","TOT","IDX2015","M","2016-03",105.5933,
"CAN","M1","TOT","IDX2015","M","2016-04",105.9325,
"CAN","M1","TOT","IDX2015","M","2016-05",106.5554,
"CAN","M1","TOT","IDX2015","M","2016-06",107.2036,
"CAN","M1","TOT","IDX2015","M","2016-07",109.2079,
"CAN","M1","TOT","IDX2015","M","2016-08",110.1214,
"CAN","M1","TOT","IDX2015","M","2016-09",111.2251,
"CAN","M1","TOT","IDX2015","M","2016-10",112.2208,
"CAN","M1","TOT","IDX2015","M","2016-11",113.0167,
"CAN","M1","TOT","IDX2015","M","2016-12",113.6818,
"CAN","M1","TOT","IDX2015","M","2017-01",115.3633,
"CAN","M1","TOT","IDX2015","M","2017-02",115.1313,
"CAN","M1","TOT","IDX2015","M","2017-03",116.2978,
"CAN","M1","TOT","IDX2015","M","2017-04",117.8559,
"CAN","M1","TOT","IDX2015","M","2017-05",119.4075,
"CAN","M1","TOT","IDX2015","M","2017-06",119.9515,
"CAN","M1","TOT","IDX2015","M","2017-07",120.2613,
"CAN","M1","TOT","IDX2015","M","2017-08",120.0472,
"CAN","M1","TOT","IDX2015","M","2017-09",120.1366,
"CAN","M1","TOT","IDX2015","M","2017-10",120.8032,
"CAN","M1","TOT","IDX2015","M","2017-11",121.023,
"CAN","M1","TOT","IDX2015","M","2017-12",122.1132,
"CAN","M1","TOT","IDX2015","M","2018-01",122.8462,
"CAN","M1","TOT","IDX2015","M","2018-02",123.5597,
"CAN","M1","TOT","IDX2015","M","2018-03",124.1092,
"CAN","M1","TOT","IDX2015","M","2018-04",123.9733,
"CAN","M1","TOT","IDX2015","M","2018-05",123.4571,
"CAN","M1","TOT","IDX2015","M","2018-06",124.028,
"CAN","M1","TOT","IDX2015","M","2018-07",124.0815,
"CAN","M1","TOT","IDX2015","M","2018-08",124.5998,
"CAN","M1","TOT","IDX2015","M","2018-09",125.1911,
"CAN","M1","TOT","IDX2015","M","2018-10",125.7252,
"CAN","M1","TOT","IDX2015","M","2018-11",127.0054,
"CAN","M1","TOT","IDX2015","M","2018-12",128.7642,
"CAN","M1","TOT","IDX2015","M","2019-01",128.4416,
"CAN","M1","TOT","IDX2015","M","2019-02",128.5735,
"CAN","M1","TOT","IDX2015","M","2019-03",129.0086,
"CAN","M1","TOT","IDX2015","M","2019-04",128.8307,
"CAN","M1","TOT","IDX2015","M","2019-05",129.4679,
"CAN","M1","TOT","IDX2015","M","2019-06",129.7837,
"CAN","M1","TOT","IDX2015","M","2019-07",131.1108,
"CAN","M1","TOT","IDX2015","M","2019-08",132.3134,
"CAN","M1","TOT","IDX2015","M","2019-09",133.7245,
"CAN","M1","TOT","IDX2015","M","2019-10",134.9364,
"CAN","M1","TOT","IDX2015","M","2019-11",136.3134,
"CAN","M1","TOT","IDX2015","M","2019-12",138.6506,
"CAN","M1","TOT","IDX2015","M","2020-01",139.1013,
"CAN","M1","TOT","IDX2015","M","2020-02",142.4448,
"CAN","M1","TOT","IDX2015","M","2020-03",147.8673,
"CAN","M1","TOT","IDX2015","M","2020-04",152.7743,
"CAN","M1","TOT","IDX2015","M","2020-05",157.11,
"CAN","M1","TOT","IDX2015","M","2020-06",161.2025,
"CAN","M1","TOT","IDX2015","M","2020-07",164.4236,
"CAN","M1","TOT","IDX2015","M","2020-08",168.1855,
"CAN","M1","TOT","IDX2015","M","2020-09",171.4037,
"CAN","M1","TOT","IDX2015","M","2020-10",174.725,
"CAN","M1","TOT","IDX2015","M","2020-11",177.2755,
"CAN","M1","TOT","IDX2015","M","2020-12",178.6433,
"CAN","M1","TOT","IDX2015","M","2021-01",180.9678,
"CAN","M1","TOT","IDX2015","M","2021-02",185.2726,
"CAN","M1","TOT","IDX2015","M","2021-03",187.4868,
"CAN","M1","TOT","IDX2015","M","2021-04",189.7316,
"CAN","M1","TOT","IDX2015","M","2021-05",192.8362,
"CAN","M1","TOT","IDX2015","M","2021-06",194.5265,
"CAN","M1","TOT","IDX2015","M","2021-07",197.2401,
"CAN","M1","TOT","IDX2015","M","2021-08",199.4097,
"CAN","M1","TOT","IDX2015","M","2021-09",200.0709,
"CAN","M1","TOT","IDX2015","M","2021-10",201.235,
"CAN","M1","TOT","IDX2015","M","2021-11",204.129,
"CAN","M1","TOT","IDX2015","M","2021-12",204.2891,
"CAN","M1","TOT","IDX2015","M","2022-01",206.5511,
"CAN","M1","TOT","IDX2015","M","2022-02",209.3676,
"CZE","M1","TOT","IDX2015","M","2008-11",56.07387,
"CZE","M1","TOT","IDX2015","M","2008-12",56.80847,
"CZE","M1","TOT","IDX2015","M","2009-01",57.19075,
"CZE","M1","TOT","IDX2015","M","2009-02",57.57093,
"CZE","M1","TOT","IDX2015","M","2009-03",58.20544,
"CZE","M1","TOT","IDX2015","M","2009-04",58.38021,
"CZE","M1","TOT","IDX2015","M","2009-05",58.0516,
"CZE","M1","TOT","IDX2015","M","2009-06",58.35327,
"CZE","M1","TOT","IDX2015","M","2009-07",58.63003,
"CZE","M1","TOT","IDX2015","M","2009-08",58.81819,
"CZE","M1","TOT","IDX2015","M","2009-09",59.36171,
"CZE","M1","TOT","IDX2015","M","2009-10",59.40839,
"CZE","M1","TOT","IDX2015","M","2009-11",60.1948,
"CZE","M1","TOT","IDX2015","M","2009-12",60.69884,
"CZE","M1","TOT","IDX2015","M","2010-01",60.51238,
"CZE","M1","TOT","IDX2015","M","2010-02",60.78087,
"CZE","M1","TOT","IDX2015","M","2010-03",61.59764,
"CZE","M1","TOT","IDX2015","M","2010-04",62.1231,
"CZE","M1","TOT","IDX2015","M","2010-05",63.34638,
"CZE","M1","TOT","IDX2015","M","2010-06",65.07101,
"CZE","M1","TOT","IDX2015","M","2010-07",65.96867,
"CZE","M1","TOT","IDX2015","M","2010-08",66.91794,
"CZE","M1","TOT","IDX2015","M","2010-09",67.81556,
"CZE","M1","TOT","IDX2015","M","2010-10",68.11436,
"CZE","M1","TOT","IDX2015","M","2010-11",68.28441,
"CZE","M1","TOT","IDX2015","M","2010-12",68.7374,
"CZE","M1","TOT","IDX2015","M","2011-01",69.14815,
"CZE","M1","TOT","IDX2015","M","2011-02",69.59397,
"CZE","M1","TOT","IDX2015","M","2011-03",69.84716,
"CZE","M1","TOT","IDX2015","M","2011-04",70.15544,
"CZE","M1","TOT","IDX2015","M","2011-05",70.50542,
"CZE","M1","TOT","IDX2015","M","2011-06",70.34621,
"CZE","M1","TOT","IDX2015","M","2011-07",70.35799,
"CZE","M1","TOT","IDX2015","M","2011-08",70.88157,
"CZE","M1","TOT","IDX2015","M","2011-09",71.43077,
"CZE","M1","TOT","IDX2015","M","2011-10",71.88934,
"CZE","M1","TOT","IDX2015","M","2011-11",72.28564,
"CZE","M1","TOT","IDX2015","M","2011-12",72.87526,
"CZE","M1","TOT","IDX2015","M","2012-01",73.68546,
"CZE","M1","TOT","IDX2015","M","2012-02",74.38979,
"CZE","M1","TOT","IDX2015","M","2012-03",74.63097,
"CZE","M1","TOT","IDX2015","M","2012-04",74.82981,
"CZE","M1","TOT","IDX2015","M","2012-05",75.43163,
"CZE","M1","TOT","IDX2015","M","2012-06",76.00532,
"CZE","M1","TOT","IDX2015","M","2012-07",76.84106,
"CZE","M1","TOT","IDX2015","M","2012-08",77.20245,
"CZE","M1","TOT","IDX2015","M","2012-09",76.97132,
"CZE","M1","TOT","IDX2015","M","2012-10",77.83767,
"CZE","M1","TOT","IDX2015","M","2012-11",78.62712,
"CZE","M1","TOT","IDX2015","M","2012-12",79.10812,
"CZE","M1","TOT","IDX2015","M","2013-01",80.01092,
"CZE","M1","TOT","IDX2015","M","2013-02",80.53972,
"CZE","M1","TOT","IDX2015","M","2013-03",80.90687,
"CZE","M1","TOT","IDX2015","M","2013-04",81.55949,
"CZE","M1","TOT","IDX2015","M","2013-05",81.85023,
"CZE","M1","TOT","IDX2015","M","2013-06",82.04295,
"CZE","M1","TOT","IDX2015","M","2013-07",82.91534,
"CZE","M1","TOT","IDX2015","M","2013-08",83.37263,
"CZE","M1","TOT","IDX2015","M","2013-09",83.48433,
"CZE","M1","TOT","IDX2015","M","2013-10",83.99436,
"CZE","M1","TOT","IDX2015","M","2013-11",84.79588,
"CZE","M1","TOT","IDX2015","M","2013-12",85.51348,
"CZE","M1","TOT","IDX2015","M","2014-01",85.98662,
"CZE","M1","TOT","IDX2015","M","2014-02",86.45444,
"CZE","M1","TOT","IDX2015","M","2014-03",87.13787,
"CZE","M1","TOT","IDX2015","M","2014-04",87.81059,
"CZE","M1","TOT","IDX2015","M","2014-05",88.33521,
"CZE","M1","TOT","IDX2015","M","2014-06",89.06129,
"CZE","M1","TOT","IDX2015","M","2014-07",89.88649,
"CZE","M1","TOT","IDX2015","M","2014-08",90.74205,
"CZE","M1","TOT","IDX2015","M","2014-09",91.61147,
"CZE","M1","TOT","IDX2015","M","2014-10",92.63697,
"CZE","M1","TOT","IDX2015","M","2014-11",93.59415,
"CZE","M1","TOT","IDX2015","M","2014-12",94.832,
"CZE","M1","TOT","IDX2015","M","2015-01",95.50006,
"CZE","M1","TOT","IDX2015","M","2015-02",95.86813,
"CZE","M1","TOT","IDX2015","M","2015-03",96.78893,
"CZE","M1","TOT","IDX2015","M","2015-04",97.47168,
"CZE","M1","TOT","IDX2015","M","2015-05",98.3157,
"CZE","M1","TOT","IDX2015","M","2015-06",99.0948,
"CZE","M1","TOT","IDX2015","M","2015-07",99.78358,
"CZE","M1","TOT","IDX2015","M","2015-08",100.8683,
"CZE","M1","TOT","IDX2015","M","2015-09",102.3087,
"CZE","M1","TOT","IDX2015","M","2015-10",103.5074,
"CZE","M1","TOT","IDX2015","M","2015-11",104.7153,
"CZE","M1","TOT","IDX2015","M","2015-12",105.7775,
"CZE","M1","TOT","IDX2015","M","2016-01",106.5676,
"CZE","M1","TOT","IDX2015","M","2016-02",107.4863,
"CZE","M1","TOT","IDX2015","M","2016-03",108.2922,
"CZE","M1","TOT","IDX2015","M","2016-04",109.2396,
"CZE","M1","TOT","IDX2015","M","2016-05",110.3952,
"CZE","M1","TOT","IDX2015","M","2016-06",111.6696,
"CZE","M1","TOT","IDX2015","M","2016-07",112.7391,
"CZE","M1","TOT","IDX2015","M","2016-08",113.7199,
"CZE","M1","TOT","IDX2015","M","2016-09",114.8068,
"CZE","M1","TOT","IDX2015","M","2016-10",115.9097,
"CZE","M1","TOT","IDX2015","M","2016-11",117.3252,
"CZE","M1","TOT","IDX2015","M","2016-12",117.6961,
"CZE","M1","TOT","IDX2015","M","2017-01",118.8407,
"CZE","M1","TOT","IDX2015","M","2017-02",121.0084,
"CZE","M1","TOT","IDX2015","M","2017-03",122.8293,
"CZE","M1","TOT","IDX2015","M","2017-04",124.8673,
"CZE","M1","TOT","IDX2015","M","2017-05",125.7447,
"CZE","M1","TOT","IDX2015","M","2017-06",126.0532,
"CZE","M1","TOT","IDX2015","M","2017-07",126.6856,
"CZE","M1","TOT","IDX2015","M","2017-08",127.3242,
"CZE","M1","TOT","IDX2015","M","2017-09",128.1239,
"CZE","M1","TOT","IDX2015","M","2017-10",128.3535,
"CZE","M1","TOT","IDX2015","M","2017-11",128.213,
"CZE","M1","TOT","IDX2015","M","2017-12",128.9149,
"CZE","M1","TOT","IDX2015","M","2018-01",129.7059,
"CZE","M1","TOT","IDX2015","M","2018-02",130.0864,
"CZE","M1","TOT","IDX2015","M","2018-03",130.1564,
"CZE","M1","TOT","IDX2015","M","2018-04",130.4274,
"CZE","M1","TOT","IDX2015","M","2018-05",131.1615,
"CZE","M1","TOT","IDX2015","M","2018-06",132.0832,
"CZE","M1","TOT","IDX2015","M","2018-07",132.7981,
"CZE","M1","TOT","IDX2015","M","2018-08",133.4303,
"CZE","M1","TOT","IDX2015","M","2018-09",133.8672,
"CZE","M1","TOT","IDX2015","M","2018-10",134.2888,
"CZE","M1","TOT","IDX2015","M","2018-11",134.8754,
"CZE","M1","TOT","IDX2015","M","2018-12",135.4638,
"DNK","M1","TOT","IDX2015","M","2008-11",75.04111,
"DNK","M1","TOT","IDX2015","M","2008-12",75.08049,
"DNK","M1","TOT","IDX2015","M","2009-01",74.9297,
"DNK","M1","TOT","IDX2015","M","2009-02",75.00755,
"DNK","M1","TOT","IDX2015","M","2009-03",74.931,
"DNK","M1","TOT","IDX2015","M","2009-04",74.64478,
